[2025-10-27 10:52:58,734] INFO � log_views: SearchHistory saved | user=tenant1@rentalhub.com query='2 bedrooms' location=Hamburg price_eur_range=(N/A-2000)
[2025-10-27 15:40:16,339] INFO � log_views: Listing saved | id=6 title='Uns Glas bis.' owner=landlord4@rentalhub.com status=available price_eur=385.00�
[2025-10-27 15:40:16,374] INFO � log_views: View logged: user=tenant1@rentalhub.com listing=Aber eigentlich Papa. ip=N/A
[2025-10-27 15:40:16,384] INFO � log_views: View logged: user=tenant1@rentalhub.com listing=Mollitia officia magni iusto expedita. ip=N/A
[2025-10-27 15:40:16,387] INFO � log_views: View logged: user=tenant2@rentalhub.com listing=Nobis ipsum porro fugit. ip=N/A
[2025-10-27 15:40:16,390] INFO � log_views: View logged: user=tenant2@rentalhub.com listing=Exercitationem officia ducimus. ip=N/A
[2025-10-27 15:40:16,393] INFO � log_views: View logged: user=tenant2@rentalhub.com listing=Premier oublier secours. ip=N/A
[2025-10-27 15:40:16,396] INFO � log_views: View logged: user=tenant2@rentalhub.com listing=Mollitia officia magni iusto expedita. ip=N/A
[2025-10-27 15:40:16,400] INFO � log_views: View logged: user=tenant2@rentalhub.com listing=Pariatur quo asperiores. ip=N/A
[2025-10-27 15:40:16,403] INFO � log_views: View logged: user=tenant3@rentalhub.com listing=Impedit quos quasi necessitatibus. ip=N/A
[2025-10-27 15:40:16,414] INFO � log_views: View logged: user=tenant3@rentalhub.com listing=Harum vero quae dolor. ip=N/A
[2025-10-27 15:40:16,440] INFO � log_views: View logged: user=tenant4@rentalhub.com listing=Iure asperiores consectetur. ip=N/A
[2025-10-27 15:40:16,450] INFO � log_views: View logged: user=tenant4@rentalhub.com listing=Turnen zur heraus. ip=N/A
[2025-10-27 15:40:16,454] INFO � log_views: View logged: user=tenant4@rentalhub.com listing=Aber eigentlich Papa. ip=N/A
[2025-10-27 15:40:16,458] INFO � log_views: View logged: user=tenant5@rentalhub.com listing=Nobis ipsum porro fugit. ip=N/A
[2025-10-27 15:40:16,470] INFO � log_views: View logged: user=tenant5@rentalhub.com listing=Tempore sunt maiores quae. ip=N/A
[2025-10-27 15:40:16,481] INFO � log_views: View logged: user=tenant5@rentalhub.com listing=Turnen zur heraus. ip=N/A
[2025-10-27 15:40:16,486] INFO � log_views: View logged: user=tenant6@rentalhub.com listing=Tier Bein zeigen jung Ferien. ip=N/A
[2025-10-27 15:40:16,492] INFO � log_views: View logged: user=tenant6@rentalhub.com listing=Magni dolor tenetur amet. ip=N/A
[2025-10-27 15:40:16,496] INFO � log_views: View logged: user=tenant6@rentalhub.com listing=Ex provident mollitia. ip=N/A
[2025-10-27 15:40:16,503] INFO � log_views: View logged: user=tenant6@rentalhub.com listing=Eaque fugit dicta. ip=N/A
[2025-10-27 15:40:16,506] INFO � log_views: View logged: user=tenant6@rentalhub.com listing=Tempore sunt maiores quae. ip=N/A
[2025-10-27 15:40:16,510] INFO � log_views: View logged: user=tenant7@rentalhub.com listing=Richtig Sonne was ich schicken. ip=N/A
[2025-10-27 15:40:16,514] INFO � log_views: View logged: user=tenant7@rentalhub.com listing=Pariatur quo asperiores. ip=N/A
[2025-10-27 15:40:16,519] INFO � log_views: View logged: user=tenant7@rentalhub.com listing=Iure asperiores consectetur. ip=N/A
[2025-10-27 15:40:16,534] INFO � log_views: View logged: user=tenant7@rentalhub.com listing=Impedit quos quasi necessitatibus. ip=N/A
[2025-10-27 15:40:16,539] INFO � log_views: View logged: user=tenant8@rentalhub.com listing=Tier Bein zeigen jung Ferien. ip=N/A
[2025-10-27 15:40:16,544] INFO � log_views: View logged: user=tenant8@rentalhub.com listing=Palais billet obliger bureau usage. ip=N/A
[2025-10-27 15:40:16,567] INFO � log_views: View logged: user=tenant8@rentalhub.com listing=Ex provident mollitia. ip=N/A
[2025-10-27 15:40:16,572] INFO � log_views: View logged: user=tenant9@rentalhub.com listing=Exercitationem officia ducimus. ip=N/A
[2025-10-27 15:40:16,575] INFO � log_views: View logged: user=tenant9@rentalhub.com listing=Aber eigentlich Papa. ip=N/A
[2025-10-27 15:40:16,580] INFO � log_views: View logged: user=tenant9@rentalhub.com listing=Premier oublier secours. ip=N/A
[2025-10-27 15:40:16,586] INFO � log_views: View logged: user=tenant9@rentalhub.com listing=Tier Bein zeigen jung Ferien. ip=N/A
[2025-10-27 15:40:16,590] INFO � log_views: View logged: user=tenant9@rentalhub.com listing=Iure asperiores consectetur. ip=N/A
[2025-10-27 15:40:16,594] INFO � log_views: View logged: user=tenant10@rentalhub.com listing=Officiis rerum autem magnam ipsa. ip=N/A
[2025-10-27 15:40:16,598] INFO � log_views: View logged: user=tenant10@rentalhub.com listing=Richtig Sonne was ich schicken. ip=N/A
[2025-10-27 15:40:16,602] INFO � log_views: View logged: user=tenant10@rentalhub.com listing=Impedit quos quasi necessitatibus. ip=N/A
[2025-10-27 15:40:16,607] INFO � log_views: View logged: user=tenant10@rentalhub.com listing=Palais billet obliger bureau usage. ip=N/A
[2025-10-27 15:40:16,611] INFO � log_views: View logged: user=tenant10@rentalhub.com listing=Pariatur quo asperiores. ip=N/A
[2025-10-27 16:22:00,078] INFO — log_views: Listing saved | id=1 title='Voisin ressembler non essuyer anglais.' owner=landlord4@rentalhub.com status=available price_eur=373.00€
[2025-10-27 16:22:00,079] INFO — log_views: Listing saved | id=2 title='Ratione architecto tenetur eligendi.' owner=landlord5@rentalhub.com status=available price_eur=98.00€
[2025-10-27 16:22:00,081] INFO — log_views: Listing saved | id=3 title='Cum consectetur rem dolor.' owner=landlord3@rentalhub.com status=available price_eur=213.00€
[2025-10-27 16:22:00,083] INFO — log_views: Listing saved | id=4 title='Repellat pariatur dignissimos.' owner=landlord3@rentalhub.com status=available price_eur=476.00€
[2025-10-27 16:22:00,085] INFO — log_views: Listing saved | id=5 title='Den unter.' owner=landlord4@rentalhub.com status=available price_eur=400.00€
[2025-10-27 16:22:00,087] INFO — log_views: Listing saved | id=6 title='Antworten kalt schaffen grün mit.' owner=landlord4@rentalhub.com status=available price_eur=453.00€
[2025-10-27 16:22:00,088] INFO — log_views: Listing saved | id=7 title='Eligendi commodi aspernatur ratione.' owner=landlord1@rentalhub.com status=available price_eur=102.00€
[2025-10-27 16:22:00,090] INFO — log_views: Listing saved | id=8 title='Minima cumque amet.' owner=landlord1@rentalhub.com status=available price_eur=83.00€
[2025-10-27 16:22:00,092] INFO — log_views: Listing saved | id=9 title='Cum optio distinctio.' owner=landlord2@rentalhub.com status=available price_eur=211.00€
[2025-10-27 16:22:00,094] INFO — log_views: Listing saved | id=10 title='Soit souvent ferme.' owner=landlord4@rentalhub.com status=available price_eur=103.00€
[2025-10-27 16:22:00,096] INFO — log_views: Listing saved | id=11 title='Aliquam aliquid distinctio atque.' owner=landlord5@rentalhub.com status=available price_eur=232.00€
[2025-10-27 16:22:00,098] INFO — log_views: Listing saved | id=12 title='Ratione eius nemo nobis.' owner=landlord4@rentalhub.com status=available price_eur=418.00€
[2025-10-27 16:22:00,100] INFO — log_views: Listing saved | id=13 title='Poche employer surveiller demain.' owner=landlord4@rentalhub.com status=available price_eur=352.00€
[2025-10-27 16:22:00,101] INFO — log_views: Listing saved | id=14 title='Langsam gegen Beispiel Rad.' owner=landlord3@rentalhub.com status=available price_eur=423.00€
[2025-10-27 16:22:00,103] INFO — log_views: Listing saved | id=15 title='Werden besser Gesicht Bild.' owner=landlord3@rentalhub.com status=available price_eur=431.00€
[2025-10-27 16:22:00,104] INFO — log_views: Listing saved | id=16 title='Schreiben Mann bald.' owner=landlord3@rentalhub.com status=available price_eur=251.00€
[2025-10-27 16:22:00,106] INFO — log_views: Listing saved | id=17 title='Ad rem fugiat fuga.' owner=landlord2@rentalhub.com status=available price_eur=455.00€
[2025-10-27 16:22:00,107] INFO — log_views: Listing saved | id=18 title='Cumque illum.' owner=landlord5@rentalhub.com status=available price_eur=454.00€
[2025-10-27 16:22:00,109] INFO — log_views: Listing saved | id=19 title='Étonner composer gagner.' owner=landlord5@rentalhub.com status=available price_eur=303.00€
[2025-10-27 16:22:00,111] INFO — log_views: Listing saved | id=20 title='Zahl Angst sein.' owner=landlord1@rentalhub.com status=available price_eur=375.00€
[2025-10-27 16:22:00,112] INFO — log_views: Listing saved | id=21 title='Tenetur non quibusdam.' owner=landlord5@rentalhub.com status=available price_eur=314.00€
[2025-10-27 16:22:00,114] INFO — log_views: Listing saved | id=22 title='Unten Zeitung Oma dafür verstecken.' owner=landlord4@rentalhub.com status=available price_eur=123.00€
[2025-10-27 16:22:00,115] INFO — log_views: Listing saved | id=23 title='Optio accusantium recusandae est eius.' owner=landlord1@rentalhub.com status=available price_eur=332.00€
[2025-10-27 16:22:00,117] INFO — log_views: Listing saved | id=24 title='Ex provident ratione cumque.' owner=landlord3@rentalhub.com status=available price_eur=397.00€
[2025-10-27 16:22:00,118] INFO — log_views: Listing saved | id=25 title='Cheval composer tirer.' owner=landlord1@rentalhub.com status=available price_eur=71.00€
[2025-10-27 16:22:00,120] INFO — log_views: Listing saved | id=26 title='Gerade dein packen.' owner=landlord3@rentalhub.com status=available price_eur=302.00€
[2025-10-27 16:22:00,121] INFO — log_views: Listing saved | id=27 title='Reprehenderit aspernatur omnis.' owner=landlord3@rentalhub.com status=available price_eur=98.00€
[2025-10-27 16:22:00,123] INFO — log_views: Listing saved | id=28 title='Soudain ennemi satisfaire lors.' owner=landlord2@rentalhub.com status=available price_eur=385.00€
[2025-10-27 16:22:00,125] INFO — log_views: Listing saved | id=29 title='Veniam ipsum.' owner=landlord3@rentalhub.com status=available price_eur=353.00€
[2025-10-27 16:22:00,127] INFO — log_views: Listing saved | id=30 title='Facere earum ipsa.' owner=landlord2@rentalhub.com status=available price_eur=279.00€
[2025-10-27 16:22:00,129] ERROR — log_views: Error saving listing 'Cumque illum.' (owner=landlord5@rentalhub.com): The following fields do not exist in this model, are m2m fields, primary keys, or are non-concrete fields: is_available
[2025-10-27 16:22:00,129] ERROR — log_views: Error saving booking (user=tenant1@rentalhub.com listing=18): The following fields do not exist in this model, are m2m fields, primary keys, or are non-concrete fields: is_available
[2025-10-27 16:22:00,133] INFO — log_views: Listing saved | id=1 title='Voisin ressembler non essuyer anglais.' owner=landlord4@rentalhub.com status=available price_eur=373.00€
[2025-10-27 16:22:00,136] INFO — log_views: Listing saved | id=26 title='Gerade dein packen.' owner=landlord3@rentalhub.com status=available price_eur=302.00€
[2025-10-27 16:22:00,138] INFO — log_views: Listing saved | id=9 title='Cum optio distinctio.' owner=landlord2@rentalhub.com status=available price_eur=211.00€
[2025-10-27 16:22:00,143] INFO — log_views: Listing saved | id=23 title='Optio accusantium recusandae est eius.' owner=landlord1@rentalhub.com status=available price_eur=332.00€
[2025-10-27 16:22:00,146] INFO — log_views: Listing saved | id=17 title='Ad rem fugiat fuga.' owner=landlord2@rentalhub.com status=available price_eur=455.00€
[2025-10-27 16:22:00,149] INFO — log_views: Listing saved | id=8 title='Minima cumque amet.' owner=landlord1@rentalhub.com status=available price_eur=83.00€
[2025-10-27 16:22:00,151] INFO — log_views: Listing saved | id=13 title='Poche employer surveiller demain.' owner=landlord4@rentalhub.com status=available price_eur=352.00€
[2025-10-27 16:22:00,154] INFO — log_views: Listing saved | id=29 title='Veniam ipsum.' owner=landlord3@rentalhub.com status=available price_eur=353.00€
[2025-10-27 16:22:00,157] INFO — log_views: Listing saved | id=10 title='Soit souvent ferme.' owner=landlord4@rentalhub.com status=available price_eur=103.00€
[2025-10-27 16:22:00,160] INFO — log_views: Listing saved | id=4 title='Repellat pariatur dignissimos.' owner=landlord3@rentalhub.com status=available price_eur=476.00€
[2025-10-27 16:22:00,163] INFO — log_views: Listing saved | id=27 title='Reprehenderit aspernatur omnis.' owner=landlord3@rentalhub.com status=available price_eur=98.00€
[2025-10-27 16:22:00,165] INFO — log_views: Listing saved | id=22 title='Unten Zeitung Oma dafür verstecken.' owner=landlord4@rentalhub.com status=available price_eur=123.00€
[2025-10-27 16:22:00,168] INFO — log_views: Listing saved | id=28 title='Soudain ennemi satisfaire lors.' owner=landlord2@rentalhub.com status=available price_eur=385.00€
[2025-10-27 16:22:00,171] INFO — log_views: Listing saved | id=13 title='Poche employer surveiller demain.' owner=landlord4@rentalhub.com status=available price_eur=352.00€
[2025-10-27 16:22:00,173] INFO — log_views: Listing saved | id=10 title='Soit souvent ferme.' owner=landlord4@rentalhub.com status=available price_eur=103.00€
[2025-10-27 16:22:00,177] INFO — log_views: Listing saved | id=16 title='Schreiben Mann bald.' owner=landlord3@rentalhub.com status=available price_eur=251.00€
[2025-10-27 16:22:00,179] INFO — log_views: Listing saved | id=18 title='Cumque illum.' owner=landlord5@rentalhub.com status=available price_eur=454.00€
[2025-10-27 16:22:00,182] INFO — log_views: Listing saved | id=22 title='Unten Zeitung Oma dafür verstecken.' owner=landlord4@rentalhub.com status=available price_eur=123.00€
[2025-10-27 16:22:00,185] INFO — log_views: Listing saved | id=23 title='Optio accusantium recusandae est eius.' owner=landlord1@rentalhub.com status=available price_eur=332.00€
[2025-10-27 16:22:00,188] INFO — log_views: Listing saved | id=9 title='Cum optio distinctio.' owner=landlord2@rentalhub.com status=available price_eur=211.00€
[2025-10-27 16:22:00,191] INFO — log_views: Listing saved | id=19 title='Étonner composer gagner.' owner=landlord5@rentalhub.com status=available price_eur=303.00€
[2025-10-27 16:22:00,194] INFO — log_views: Listing saved | id=8 title='Minima cumque amet.' owner=landlord1@rentalhub.com status=available price_eur=83.00€
[2025-10-27 16:22:00,197] INFO — log_views: Listing saved | id=18 title='Cumque illum.' owner=landlord5@rentalhub.com status=available price_eur=454.00€
[2025-10-27 16:22:00,200] INFO — log_views: Listing saved | id=14 title='Langsam gegen Beispiel Rad.' owner=landlord3@rentalhub.com status=available price_eur=423.00€
[2025-10-27 16:22:00,202] INFO — log_views: Listing saved | id=11 title='Aliquam aliquid distinctio atque.' owner=landlord5@rentalhub.com status=available price_eur=232.00€
[2025-10-27 16:22:00,205] INFO — log_views: Listing saved | id=11 title='Aliquam aliquid distinctio atque.' owner=landlord5@rentalhub.com status=available price_eur=232.00€
[2025-10-27 16:22:00,208] INFO — log_views: Listing saved | id=13 title='Poche employer surveiller demain.' owner=landlord4@rentalhub.com status=available price_eur=352.00€
[2025-10-27 16:22:00,211] INFO — log_views: Listing saved | id=22 title='Unten Zeitung Oma dafür verstecken.' owner=landlord4@rentalhub.com status=available price_eur=123.00€
[2025-10-27 16:22:00,214] INFO — log_views: Listing saved | id=28 title='Soudain ennemi satisfaire lors.' owner=landlord2@rentalhub.com status=available price_eur=385.00€
[2025-10-27 16:22:00,217] INFO — log_views: Listing saved | id=6 title='Antworten kalt schaffen grün mit.' owner=landlord4@rentalhub.com status=available price_eur=453.00€
[2025-10-27 16:22:00,219] INFO — log_views: Listing saved | id=21 title='Tenetur non quibusdam.' owner=landlord5@rentalhub.com status=available price_eur=314.00€
[2025-10-27 16:22:00,222] INFO — log_views: Listing saved | id=5 title='Den unter.' owner=landlord4@rentalhub.com status=available price_eur=400.00€
[2025-10-27 16:22:00,225] INFO — log_views: Listing saved | id=13 title='Poche employer surveiller demain.' owner=landlord4@rentalhub.com status=available price_eur=352.00€
[2025-10-27 16:22:00,228] INFO — log_views: Listing saved | id=22 title='Unten Zeitung Oma dafür verstecken.' owner=landlord4@rentalhub.com status=available price_eur=123.00€
[2025-10-27 16:22:00,230] INFO — log_views: Listing saved | id=11 title='Aliquam aliquid distinctio atque.' owner=landlord5@rentalhub.com status=available price_eur=232.00€
[2025-10-27 16:22:00,233] INFO — log_views: Listing saved | id=4 title='Repellat pariatur dignissimos.' owner=landlord3@rentalhub.com status=available price_eur=476.00€
[2025-10-27 16:22:00,236] INFO — log_views: Listing saved | id=29 title='Veniam ipsum.' owner=landlord3@rentalhub.com status=available price_eur=353.00€
[2025-10-27 16:22:00,239] INFO — log_views: Listing saved | id=26 title='Gerade dein packen.' owner=landlord3@rentalhub.com status=available price_eur=302.00€
[2025-10-27 16:22:00,241] INFO — log_views: Listing saved | id=2 title='Ratione architecto tenetur eligendi.' owner=landlord5@rentalhub.com status=available price_eur=98.00€
[2025-10-27 16:22:00,244] INFO — log_views: Listing saved | id=16 title='Schreiben Mann bald.' owner=landlord3@rentalhub.com status=available price_eur=251.00€
[2025-10-27 16:22:00,247] INFO — log_views: Listing saved | id=21 title='Tenetur non quibusdam.' owner=landlord5@rentalhub.com status=available price_eur=314.00€
[2025-10-27 16:22:00,250] INFO — log_views: Listing saved | id=4 title='Repellat pariatur dignissimos.' owner=landlord3@rentalhub.com status=available price_eur=476.00€
[2025-10-27 16:22:00,253] INFO — log_views: Listing saved | id=14 title='Langsam gegen Beispiel Rad.' owner=landlord3@rentalhub.com status=available price_eur=423.00€
[2025-10-27 16:22:00,256] INFO — log_views: Listing saved | id=3 title='Cum consectetur rem dolor.' owner=landlord3@rentalhub.com status=available price_eur=213.00€
[2025-10-27 16:22:00,258] INFO — log_views: Listing saved | id=27 title='Reprehenderit aspernatur omnis.' owner=landlord3@rentalhub.com status=available price_eur=98.00€
[2025-10-27 16:22:00,261] INFO — log_views: Listing saved | id=16 title='Schreiben Mann bald.' owner=landlord3@rentalhub.com status=available price_eur=251.00€
[2025-10-27 16:22:00,264] INFO — log_views: Listing saved | id=13 title='Poche employer surveiller demain.' owner=landlord4@rentalhub.com status=available price_eur=352.00€
[2025-10-27 16:22:00,266] INFO — log_views: Listing saved | id=10 title='Soit souvent ferme.' owner=landlord4@rentalhub.com status=available price_eur=103.00€
[2025-10-27 16:22:00,269] INFO — log_views: Listing saved | id=12 title='Ratione eius nemo nobis.' owner=landlord4@rentalhub.com status=available price_eur=418.00€
[2025-10-27 16:22:00,272] INFO — log_views: Listing saved | id=19 title='Étonner composer gagner.' owner=landlord5@rentalhub.com status=available price_eur=303.00€
[2025-10-27 16:22:00,289] INFO — log_views: View logged: user=tenant1@rentalhub.com listing_id=17 ip=N/A
[2025-10-27 16:22:00,293] INFO — log_views: View logged: user=tenant1@rentalhub.com listing_id=11 ip=N/A
[2025-10-27 16:22:00,295] INFO — log_views: View logged: user=tenant1@rentalhub.com listing_id=13 ip=N/A
[2025-10-27 16:22:00,298] INFO — log_views: View logged: user=tenant1@rentalhub.com listing_id=18 ip=N/A
[2025-10-27 16:22:00,301] INFO — log_views: View logged: user=tenant1@rentalhub.com listing_id=25 ip=N/A
[2025-10-27 16:22:00,304] INFO — log_views: View logged: user=tenant2@rentalhub.com listing_id=12 ip=N/A
[2025-10-27 16:22:00,306] INFO — log_views: View logged: user=tenant2@rentalhub.com listing_id=15 ip=N/A
[2025-10-27 16:22:00,309] INFO — log_views: View logged: user=tenant2@rentalhub.com listing_id=13 ip=N/A
[2025-10-27 16:22:00,312] INFO — log_views: View logged: user=tenant2@rentalhub.com listing_id=1 ip=N/A
[2025-10-27 16:22:00,315] INFO — log_views: View logged: user=tenant2@rentalhub.com listing_id=5 ip=N/A
[2025-10-27 16:22:00,318] INFO — log_views: View logged: user=tenant3@rentalhub.com listing_id=20 ip=N/A
[2025-10-27 16:22:00,320] INFO — log_views: View logged: user=tenant3@rentalhub.com listing_id=1 ip=N/A
[2025-10-27 16:22:00,323] INFO — log_views: View logged: user=tenant3@rentalhub.com listing_id=6 ip=N/A
[2025-10-27 16:22:00,326] INFO — log_views: View logged: user=tenant3@rentalhub.com listing_id=30 ip=N/A
[2025-10-27 16:22:00,329] INFO — log_views: View logged: user=tenant3@rentalhub.com listing_id=22 ip=N/A
[2025-10-27 16:22:00,331] INFO — log_views: View logged: user=tenant4@rentalhub.com listing_id=20 ip=N/A
[2025-10-27 16:22:00,335] INFO — log_views: View logged: user=tenant4@rentalhub.com listing_id=10 ip=N/A
[2025-10-27 16:22:00,337] INFO — log_views: View logged: user=tenant4@rentalhub.com listing_id=3 ip=N/A
[2025-10-27 16:22:00,340] INFO — log_views: View logged: user=tenant4@rentalhub.com listing_id=5 ip=N/A
[2025-10-27 16:22:00,343] INFO — log_views: View logged: user=tenant4@rentalhub.com listing_id=13 ip=N/A
[2025-10-27 16:22:00,346] INFO — log_views: View logged: user=tenant5@rentalhub.com listing_id=29 ip=N/A
[2025-10-27 16:22:00,348] INFO — log_views: View logged: user=tenant5@rentalhub.com listing_id=11 ip=N/A
[2025-10-27 16:22:00,351] INFO — log_views: View logged: user=tenant5@rentalhub.com listing_id=6 ip=N/A
[2025-10-27 16:22:00,354] INFO — log_views: View logged: user=tenant5@rentalhub.com listing_id=21 ip=N/A
[2025-10-27 16:22:00,357] INFO — log_views: View logged: user=tenant5@rentalhub.com listing_id=5 ip=N/A
[2025-10-27 16:22:00,360] INFO — log_views: View logged: user=tenant6@rentalhub.com listing_id=19 ip=N/A
[2025-10-27 16:22:00,363] INFO — log_views: View logged: user=tenant6@rentalhub.com listing_id=4 ip=N/A
[2025-10-27 16:22:00,366] INFO — log_views: View logged: user=tenant6@rentalhub.com listing_id=14 ip=N/A
[2025-10-27 16:22:00,368] INFO — log_views: View logged: user=tenant6@rentalhub.com listing_id=8 ip=N/A
[2025-10-27 16:22:00,371] INFO — log_views: View logged: user=tenant6@rentalhub.com listing_id=5 ip=N/A
[2025-10-27 16:22:00,374] INFO — log_views: View logged: user=tenant7@rentalhub.com listing_id=8 ip=N/A
[2025-10-27 16:22:00,377] INFO — log_views: View logged: user=tenant7@rentalhub.com listing_id=16 ip=N/A
[2025-10-27 16:22:00,380] INFO — log_views: View logged: user=tenant7@rentalhub.com listing_id=24 ip=N/A
[2025-10-27 16:22:00,383] INFO — log_views: View logged: user=tenant7@rentalhub.com listing_id=11 ip=N/A
[2025-10-27 16:22:00,386] INFO — log_views: View logged: user=tenant7@rentalhub.com listing_id=9 ip=N/A
[2025-10-27 16:22:00,389] INFO — log_views: View logged: user=tenant8@rentalhub.com listing_id=6 ip=N/A
[2025-10-27 16:22:00,391] INFO — log_views: View logged: user=tenant8@rentalhub.com listing_id=25 ip=N/A
[2025-10-27 16:22:00,394] INFO — log_views: View logged: user=tenant8@rentalhub.com listing_id=21 ip=N/A
[2025-10-27 16:22:00,397] INFO — log_views: View logged: user=tenant8@rentalhub.com listing_id=1 ip=N/A
[2025-10-27 16:22:00,399] INFO — log_views: View logged: user=tenant8@rentalhub.com listing_id=9 ip=N/A
[2025-10-27 16:22:00,402] INFO — log_views: View logged: user=tenant9@rentalhub.com listing_id=14 ip=N/A
[2025-10-27 16:22:00,405] INFO — log_views: View logged: user=tenant9@rentalhub.com listing_id=7 ip=N/A
[2025-10-27 16:22:00,407] INFO — log_views: View logged: user=tenant9@rentalhub.com listing_id=4 ip=N/A
[2025-10-27 16:22:00,411] INFO — log_views: View logged: user=tenant9@rentalhub.com listing_id=3 ip=N/A
[2025-10-27 16:22:00,414] INFO — log_views: View logged: user=tenant9@rentalhub.com listing_id=13 ip=N/A
[2025-10-27 16:22:00,416] INFO — log_views: View logged: user=tenant10@rentalhub.com listing_id=9 ip=N/A
[2025-10-27 16:22:00,419] INFO — log_views: View logged: user=tenant10@rentalhub.com listing_id=4 ip=N/A
[2025-10-27 16:22:00,421] INFO — log_views: View logged: user=tenant10@rentalhub.com listing_id=29 ip=N/A
[2025-10-27 16:22:00,424] INFO — log_views: View logged: user=tenant10@rentalhub.com listing_id=15 ip=N/A
[2025-10-27 16:22:00,427] INFO — log_views: View logged: user=tenant10@rentalhub.com listing_id=24 ip=N/A
[2025-10-27 17:50:09,606] INFO — log_views: Listing saved | id=1 title='Loft in Berlin' owner=landlord3@rentalhub.com status=available price_eur=416.00€
[2025-10-27 17:50:09,608] INFO — log_views: Listing saved | id=2 title='Villa in Frankfurt' owner=landlord1@rentalhub.com status=available price_eur=450.00€
[2025-10-27 17:50:09,611] INFO — log_views: Listing saved | id=3 title='Apartment in Dresden' owner=landlord3@rentalhub.com status=available price_eur=377.00€
[2025-10-27 17:50:09,613] INFO — log_views: Listing saved | id=4 title='House in Frankfurt' owner=landlord4@rentalhub.com status=available price_eur=487.00€
[2025-10-27 17:50:09,615] INFO — log_views: Listing saved | id=5 title='Apartment in Frankfurt' owner=landlord4@rentalhub.com status=available price_eur=242.00€
[2025-10-27 17:50:09,617] INFO — log_views: Listing saved | id=6 title='Villa in Berlin' owner=landlord4@rentalhub.com status=available price_eur=153.00€
[2025-10-27 17:50:09,620] INFO — log_views: Listing saved | id=7 title='House in Dresden' owner=landlord3@rentalhub.com status=available price_eur=305.00€
[2025-10-27 17:50:09,622] INFO — log_views: Listing saved | id=8 title='Villa in Munich' owner=landlord3@rentalhub.com status=available price_eur=71.00€
[2025-10-27 17:50:09,624] INFO — log_views: Listing saved | id=9 title='House in Munich' owner=landlord5@rentalhub.com status=available price_eur=136.00€
[2025-10-27 17:50:09,626] INFO — log_views: Listing saved | id=10 title='Loft in Cologne' owner=landlord1@rentalhub.com status=available price_eur=149.00€
[2025-10-27 17:50:09,629] INFO — log_views: Listing saved | id=11 title='Loft in Frankfurt' owner=landlord1@rentalhub.com status=available price_eur=124.00€
[2025-10-27 17:50:09,631] INFO — log_views: Listing saved | id=12 title='Studio in Hamburg' owner=landlord5@rentalhub.com status=available price_eur=139.00€
[2025-10-27 17:50:09,633] INFO — log_views: Listing saved | id=13 title='Villa in Cologne' owner=landlord3@rentalhub.com status=available price_eur=83.00€
[2025-10-27 17:50:09,635] INFO — log_views: Listing saved | id=14 title='Apartment in Dresden' owner=landlord1@rentalhub.com status=available price_eur=408.00€
[2025-10-27 17:50:09,636] INFO — log_views: Listing saved | id=15 title='House in Dresden' owner=landlord2@rentalhub.com status=available price_eur=156.00€
[2025-10-27 17:50:09,638] INFO — log_views: Listing saved | id=16 title='Apartment in Munich' owner=landlord3@rentalhub.com status=available price_eur=196.00€
[2025-10-27 17:50:09,641] INFO — log_views: Listing saved | id=17 title='House in Munich' owner=landlord5@rentalhub.com status=available price_eur=467.00€
[2025-10-27 17:50:09,644] INFO — log_views: Listing saved | id=18 title='Villa in Cologne' owner=landlord4@rentalhub.com status=available price_eur=276.00€
[2025-10-27 17:50:09,646] INFO — log_views: Listing saved | id=19 title='Apartment in Munich' owner=landlord4@rentalhub.com status=available price_eur=355.00€
[2025-10-27 17:50:09,648] INFO — log_views: Listing saved | id=20 title='Studio in Munich' owner=landlord4@rentalhub.com status=available price_eur=259.00€
[2025-10-27 17:50:09,651] INFO — log_views: Listing saved | id=21 title='Villa in Frankfurt' owner=landlord3@rentalhub.com status=available price_eur=129.00€
[2025-10-27 17:50:09,653] INFO — log_views: Listing saved | id=22 title='Villa in Hamburg' owner=landlord5@rentalhub.com status=available price_eur=176.00€
[2025-10-27 17:50:09,655] INFO — log_views: Listing saved | id=23 title='Villa in Cologne' owner=landlord1@rentalhub.com status=available price_eur=490.00€
[2025-10-27 17:50:09,657] INFO — log_views: Listing saved | id=24 title='Villa in Hamburg' owner=landlord1@rentalhub.com status=available price_eur=153.00€
[2025-10-27 17:50:09,660] INFO — log_views: Listing saved | id=25 title='Loft in Cologne' owner=landlord5@rentalhub.com status=available price_eur=475.00€
[2025-10-27 17:50:09,662] INFO — log_views: Listing saved | id=26 title='Studio in Hamburg' owner=landlord3@rentalhub.com status=available price_eur=463.00€
[2025-10-27 17:50:09,664] INFO — log_views: Listing saved | id=27 title='Apartment in Hamburg' owner=landlord4@rentalhub.com status=available price_eur=299.00€
[2025-10-27 17:50:09,667] INFO — log_views: Listing saved | id=28 title='Loft in Dresden' owner=landlord5@rentalhub.com status=available price_eur=230.00€
[2025-10-27 17:50:09,669] INFO — log_views: Listing saved | id=29 title='Apartment in Berlin' owner=landlord5@rentalhub.com status=available price_eur=356.00€
[2025-10-27 17:50:09,672] INFO — log_views: Listing saved | id=30 title='Loft in Cologne' owner=landlord4@rentalhub.com status=available price_eur=291.00€
